id,name,description,created_at,updated_at,mark_id,product_type_id,category_id,image_file_name,image_content_type,image_file_size,image_updated_at,outlet,sale,new_collection,copy_desc,old_price,outlet_price
184,X'BABLE,Portatrajes cabina de la firma SAMSONITE  con compartimento para zapatos y bolsillo exterior. (04N009013),2014-06-05 15:27:11.121701,2016-11-29 16:55:57.25536,3,11,3,X'blade.jpg,image/jpeg,103992,2014-06-26 18:23:43.704117,0,,,Portatrajes cabina SAMSONITE  con compartimento para zapatos y bolsillo exterior.,,
2105,LARGE WALLET,Billetera-monedero de la firma MYWALIT en piel con monedero de cremallera. (269),2016-11-29 15:56:37.134317,2018-01-08 19:16:34.942922,12,2,1,DSCF4343.jpg,image/jpeg,65511,2016-11-29 15:56:35.825604,0,,1,,,
2384,PIEL,Billetera-monedero en piel de la firma PIEL NATURAL. (IG40C03),2017-07-12 17:45:39.232686,2017-07-12 17:46:59.880568,57,2,1,DSCF5634.jpg,image/jpeg,62215,2017-07-12 17:45:37.306825,0,,,,,
3082,CENTAURUS,Bolso bandolera en eco-piel de CAMINATTA. (A11802082). Antes: 53 € - Ahora: 37.10 €,2018-04-26 18:10:46.56766,2018-04-26 18:12:38.077876,17,37,1,DSCF8126.jpg,image/jpeg,62506,2018-04-26 18:10:45.942749,1,,0,,,
3078,CARTERA,"Cartera piel, dos compartimentos con bandolera para colgar, de MIGUEL GALLARDO (8503003). Disponible también  en plata.",2018-04-26 17:32:42.925682,2018-04-27 10:30:03.221897,59,36,1,DSCF2606.jpg,image/jpeg,63077,2018-04-26 17:32:42.106689,0,,1,,,
561,EZPELETA,"Paraguas golf   EZPELETA   automático con varillaje de fibra de vidrio, puño recto y puntas 
reflectantes. ",2014-09-23 17:15:18.169279,2016-10-13 19:05:08.393743,27,16,2,DSCF5025.jpg,image/jpeg,67917,2014-09-23 17:15:15.273879,0,,,"Paraguas golf   EZPELETA  automático con varillaje de fibra de vidrio, puño recto y puntas 
reflectantes. ",,
1236,TRAVEL BUSINES,"Bolso textil herrajes metalicos, dos compartimentos con  cremallera de la firma española MIGUEL BELLIDO.",2015-11-04 15:41:28.618187,2016-04-09 15:04:27.828234,19,38,2,DSCF1072.jpg,image/jpeg,78914,2015-11-04 15:41:26.956464,0,,,,,
2059,X'BLADE 2,Neceser de SAMSONITE con apartados interiores y percha para colgar (22v013018).,2016-11-07 16:40:23.043453,2016-11-29 17:05:12.925683,3,8,3,DSCF1718.jpg,image/jpeg,58489,2016-11-07 16:40:22.033443,0,,,,,
3083,SCORPIO,Bolso drawstring en eco-piel de CAMINATTA. (A41314082). Antes: 62 € - Ahora: 43.40 €,2018-04-27 10:03:58.461356,2018-04-27 14:05:28.841708,17,37,1,DSCF8127.jpg,image/jpeg,67118,2018-04-27 10:03:56.394796,1,,0,,,
2046,LOCK'N'ROLL,"Maleta-spinner cabina de la firma AMERICAN TOURISTER by Samsonite en polipropileno con tres puntos de cierre, uno con cerradura TSA Y ruedas dobles para mejorar el deslizamiento. (06G008003).",2016-10-20 16:24:17.503989,2017-04-20 15:26:38.480838,4,7,3,DSCF3902.jpg,image/jpeg,70019,2016-10-20 16:24:15.851078,0,,,,,
1746,ZAPATILLAS CABALLERO,"Zapatillas cab. de la firma ISOTONER, lavables en lavadora. (96648). PVP: 45 euros ",2016-08-10 17:07:48.111882,2018-02-06 19:15:21.168933,6,6,2,DSCF2854.jpg,image/jpeg,58495,2016-08-10 17:07:45.236826,0,,0,,,
2577,CHAL,Chal de la firma PASSIGATTI  50% algodón - 30% acrílico - 20% lana. (17212113). Antes: 35 € - Ahora: 24.50 €,2017-10-05 08:53:50.595057,2018-04-28 10:45:12.842646,21,4,1,DSCF6558.jpg,image/jpeg,61072,2017-10-05 08:53:49.43434,1,,0,,,
2379,PIEL,Billetera-monedero en piel de la firma PIEL NATURAL. (614982C01),2017-07-12 16:32:41.763165,2017-07-12 16:34:43.276853,57,2,2,DSCF5618.jpg,image/jpeg,64451,2017-07-12 16:32:40.790731,0,,,,,
1748,ZAPATILLAS CABALLERO,"Zapatillas cab. de la firma ISOTONER, lavables en lavadora. (96649). Nº:  43/44. Antes: 45 euros - Ahora: 27 euros. ",2016-08-10 17:13:07.425249,2018-04-28 11:01:04.627569,6,6,2,DSCF2859.jpg,image/jpeg,62255,2016-08-10 17:13:04.79203,1,,0,,,
1745,ZAPATILLAS CABALLERO,"Zapatillas cab. de la firma ISOTONER, lavable en lavadora. (96646). Nº:  44. Antes: 33 euros - Ahora: 19.80 euros.",2016-08-10 17:03:37.549988,2018-04-28 11:04:04.987933,6,6,2,DSCF2853.jpg,image/jpeg,61620,2016-08-10 17:03:35.860709,1,,0,,,
2328,DRAP,Cartera metacrilato con cristal swarosky de la firma DRAP ( 188 ). Antes: 147 euros - Ahora: 58.80 euros.,2017-05-15 17:37:22.702702,2017-05-15 17:58:18.983386,16,22,1,DSCF2148.jpg,image/jpeg,57058,2017-05-15 17:37:21.812416,1,,,,,
650,GUANTES PIEL.,Guantes sra. ISOTONER en piel con forro fino. (68285). ,2014-10-06 17:04:34.164492,2018-01-13 18:16:48.389619,6,5,1,DSCF5322.jpg,image/jpeg,71921,2014-10-06 17:04:32.557758,0,,0,Guantes sra. ISOTONER en piel con forro fino.,,
2335,PÉTALOS,"Billetera-monedero grande, en piel, de firma AMICHI . (261033). Hecho en España.",2017-06-17 16:58:03.38879,2018-01-08 19:17:57.014367,24,2,1,DSCF5435.jpg,image/jpeg,63043,2017-06-17 16:58:02.305646,0,,1,,,
2460,LENA,"Bolso de la firma CAMINATTA en eco-piel, con tira larga, dos departamentos interiores y bolsillo exterior delante y detrás. (A12028082). Antes: 53 € - Ahora: 37.10 €",2017-09-12 18:07:25.397007,2018-04-27 12:53:46.804497,17,37,1,DSCF6231.jpg,image/jpeg,68248,2017-09-12 18:07:22.763788,1,,0,,,
2330,LADY PLUME,Bolso tote de la firma francesa LIPAULT en fibra con bolsillo exterior detrás.  (P51005012). Antes:69 euros - Ahora: 48.30 euros.,2017-05-20 13:17:59.111205,2017-10-02 19:18:52.719136,50,38,1,DSCF5344.jpg,image/jpeg,55082,2017-05-20 13:17:57.296369,1,,,,,
1729,ZAPATILLA SRA.,"Zapatillas sra. de la firma ISOTONER, lavable en lavadora. (97120). Nº: 36. Antes: 29 euros - Ahora: 17.40 euros.",2016-08-10 14:49:52.650501,2018-04-28 11:19:34.331269,6,6,1,DSCF2813.jpg,image/jpeg,68085,2016-08-10 14:49:49.702798,1,,0,,,
2545,BAILARINAS,"Zapatillas de la firma ISOTONER, grises con brillo, elegantes y confortables, lavables en agua fría (93413). Nº- 36
Antes: 25 € - Ahora: 17.50 €",2017-09-30 10:21:16.24134,2018-04-28 12:11:12.076263,6,6,1,DSCF6473.jpg,image/jpeg,73883,2017-09-30 10:21:15.050643,1,,0,,,
2315,NYLON,Mochila ordemador de la firma MATTIES en eco-piel y nylon. (624530),2017-04-21 10:15:53.169513,2017-04-28 17:04:31.920873,49,15,4,DSCF5143.jpg,image/jpeg,57014,2017-04-21 10:15:52.121171,0,,,,,
2568,ZAPATILLA SRA.,Zapatillas Sra. de la firma ISOTONER con forro de borreguillo. (93422). Nº- 36 Y 37. Antes: 25 € - Ahora: 17.50 €,2017-10-03 18:13:15.70952,2018-04-28 12:25:03.008899,6,6,1,DSCF6583.jpg,image/jpeg,61090,2017-10-05 09:01:31.601202,1,,0,,,
2548,ZAPATILLA SRA.,"Zapatilla destolonada, malva con topitos blancos, elegante y confortable, lavable en agua fría (93412). Nº- 36 y 37. Antes: 25 € - Ahora: 17.50 €",2017-09-30 10:42:46.290821,2018-04-28 12:25:32.262038,6,6,1,DSCF6482.jpg,image/jpeg,69188,2017-09-30 10:42:43.722096,1,,0,,,
1732,ZAPATILLA SRA.,"Zapatillas sra. de la firma ISOTONER, lavable en lavadora. (93319).Nº: 37, 39. Disponible también con fondo negro. Nº: 38, 40. Antes: 28 euros - Ahora: 16.80 euros. ",2016-08-10 15:13:46.433671,2018-04-28 11:22:51.894049,6,6,1,DSCF2821.jpg,image/jpeg,65671,2016-08-10 15:13:43.933569,1,,0,,,
2463,MEKONG,Bolso bandolera de la firma CAMINATTA en eco-piel con bolsillo exterior delante y detrás. (A105128082). Antes: 60 € - Ahora: 42 €,2017-09-13 15:44:51.991893,2018-04-27 13:10:43.915807,17,37,1,DSCF6241.jpg,image/jpeg,68851,2017-09-13 15:44:51.010296,1,,0,,,
2473,SENA,Bolso tote de la firma CAMINATTA en eco-piel con tira larga y bolsillo exterior detrás. (A700428082). Antes: 65 € - Ahora: 44.80 €,2017-09-13 16:41:04.120628,2018-04-27 13:34:44.801336,17,37,1,DSCF8028.jpg,image/jpeg,64688,2018-04-14 09:15:17.124193,1,,0,,,
2657,MIR DGR,Cartera de mano en piel con tira larga de ARCADIA. (315). Antes: 97 € - Ahora: 49 €,2017-10-18 16:22:09.132523,2018-03-16 20:34:26.613998,7,36,1,DSCF7937.jpg,image/jpeg,61213,2018-03-16 20:34:24.356463,1,,0,,,
2546,BAILARINAS,"Zapatillas en azul con lazo  de raso, elegantes y confortables, lavables en agua fría (93414). Nº: 37.
Antes: 25 € - Ahora:17.50 €
",2017-09-30 10:25:16.701527,2018-04-28 12:06:50.860313,6,6,1,DSCF6476.jpg,image/jpeg,70547,2017-09-30 10:25:15.409009,1,,0,,,
2547,MULES,"Mules en gris con brillo, elegantes y confortables, lavables en agua fría. (93423). Nº- 36, 38 Y 40. Antes: 25 € - Ahora: 17.50 €.",2017-09-30 10:29:31.243299,2018-04-28 12:37:04.212936,6,6,1,DSCF6475.jpg,image/jpeg,75066,2017-10-03 17:38:49.008155,1,,0,,,
1469,WOOD CLASSIC LARGO,Paraguas automático de la firma SAMSONITE en poliester con recubrimiento de teflón y mástil y asa de madera. (F86---002). Disponible en marrón. Antes: 45 euros - Ahora: 27 euros.,2016-02-27 14:44:21.312398,2018-02-20 15:48:26.877526,3,16,2,DSCF1261.jpg,image/jpeg,79632,2016-02-27 14:44:20.442196,0,,0,,,
2466,RHIN,Mochila de la firma CAMINATTA en eco-piel con asa de mano y bolsillo exterior detrás. (A332421082). Antes: 65 e - Ahora: 45.50 €,2017-09-13 15:55:58.788875,2018-04-27 13:18:17.176585,17,15,1,DSCF6246.jpg,image/jpeg,65543,2017-09-13 15:55:57.5164,1,,0,,,
2217,ORION,"Mochila grande en PU de la firma CAMINATTA con bolsillo 1 trasero exterior, bolsillo interior 1 con cremallera y tipo de cierre cremallera.  Antes: 65 euros - Ahora: 45.50 euros.",2017-03-21 18:37:12.627012,2018-02-13 15:04:14.4654,17,15,1,DSCF6206.jpg,image/jpeg,64481,2017-09-11 15:42:46.705012,1,,0,,,
1602,MD20,Billetera-monedero MANDARINA DUCK en tejido. (14216pn6024).,2016-03-28 11:36:05.50089,2018-02-01 15:56:57.801831,2,2,1,DSCF1308.jpg,image/jpeg,69795,2016-03-28 11:36:02.491069,0,,1,,,
2493,MEKONG,Mone-billetera de la firma CAMINATTA en eco-piel.  Tejano (A10599082). Antes: 34 € - Ahora: 23.80 €,2017-09-15 14:50:24.134534,2018-04-27 13:11:57.160792,17,2,1,DSCF6302.jpg,image/jpeg,70648,2017-09-15 14:50:23.214063,1,,0,,,
2924,NEW ORLEANS,Billetera-monedero en eco-piel de la firma CAMINATTA. Tejano (V0109082). Hielo (V0102082). Frambuesa (V01018082),2018-03-14 20:11:49.568322,2018-03-15 16:54:17.283145,17,2,1,DSCF7897.jpg,image/jpeg,70623,2018-03-15 16:54:16.135843,0,,1,,,
2189,MOVE 2.0,"Bolso nylon ripstop, organización multi-bolsill, herrajes niquel brillantes. Disponible en silver green (88D028128) y en marrón (88D007128). Antes: 55 euros - Ahora: 38.50 euros.",2017-03-14 17:38:18.507818,2017-10-02 19:11:32.084162,3,38,1,DSCF5819.jpg,image/jpeg,60723,2017-08-02 16:49:02.54479,1,,,,,
2923,NEW ORLEANS,Billetera-monedero en eco-piel de la firma CAMINATTA. Frambuesa (V0818082). Tejano (V089082). Hielo (V082082),2018-03-14 20:07:04.726587,2018-03-15 16:57:56.652873,17,2,1,DSCF7899.jpg,image/jpeg,76981,2018-03-15 16:57:55.352926,0,,1,,,
1740,ZAPATILLA SRA.,"Zapatillas sra. de la firma ISOTONER, lavable en lavadora. (95991). Nº: 35/36, 37/38. Antes: 28 euros - Ahora: 16.80 euros.",2016-08-10 15:39:39.552277,2018-04-28 11:21:13.79947,6,6,1,DSCF2848.jpg,image/jpeg,66762,2016-08-10 15:39:35.636772,1,,0,,,
2935,CHICAGO,Pouch en eco-piel de la firma CAMINATTA. Hielo (V382082). Marino (V385082),2018-03-15 19:10:24.177094,2018-03-15 19:12:11.788989,17,2,1,DSCF7915.jpg,image/jpeg,75544,2018-03-15 19:10:23.273708,0,,1,,,
2937,CHICAGO,Billetera-monedero en eco-piel de la firma CAMINATTA. Hielo (V352082). Marino (V355082),2018-03-15 19:17:01.888929,2018-03-15 19:18:51.706737,17,2,1,DSCF7917.jpg,image/jpeg,76809,2018-03-15 19:17:01.077798,0,,1,,,
2940,DENVER,Billetera-monedero en eco-piel  de la firma CAMINATTA. Rojo (V2108082). Tejano (V2109082). Malva (V21018082),2018-03-15 19:26:22.571653,2018-03-15 19:28:28.631463,17,2,1,DSCF7923.jpg,image/jpeg,67494,2018-03-15 19:26:21.882464,0,,1,,,
1667,TITTO BLUNI,Portafolio de piel  TITTO BLUNI dos fuelles y asa abatible  (2002). ,2016-04-20 16:43:44.686041,2017-06-19 16:42:58.615248,25,13,4,DSCF1425.jpg,image/jpeg,60129,2016-04-20 16:43:43.62902,0,,,,,
2343,FINNA,Detalle puño bastón haya-metacrilato.,2017-06-17 17:56:16.825447,2017-06-17 18:06:43.926278,32,18,5,DSCF5450.jpg,image/jpeg,62173,2017-06-17 17:56:15.562651,0,,,,,
2340,FINNA,"Bastones aluminio decorado ajustables. (41203), (41223) y (41213).",2017-06-17 17:54:06.335479,2017-06-17 18:09:12.45438,32,18,5,DSCF5445.jpg,image/jpeg,64658,2017-06-17 17:54:05.52331,0,,,,,
1757,LARGE ORGANISER PURSE,Billetera-monedero en piel de la firma italiana MYWALIT con cremallera en el monedero y solapa en la billetera  y espacio para 13 tarjetas. (269),2016-08-22 17:10:49.135249,2018-01-08 19:16:27.85167,12,2,1,DSCF1608.jpg,image/jpeg,74337,2016-09-16 16:29:39.970999,0,,1,,,
2538,GRETA,"Bolso con dos compartimentos independientes, bandolera larga, ecopiel (83462). Antes: 34 € - Ahora: 23.80 €",2017-09-25 11:27:26.086901,2018-04-27 11:40:58.571654,18,37,1,DSCF6443.jpg,image/jpeg,68319,2017-09-25 11:27:22.807287,1,,0,,,
3028,HYDRA,Bolso shopping en eco-piel de la firma CAMINATTA. (A14165082). Antes: 62 € - Ahora: 43.30 €,2018-04-18 18:25:55.878847,2018-04-18 18:27:31.607412,17,37,1,DSCF8038.jpg,image/jpeg,67801,2018-04-18 18:25:54.825272,1,,0,,,
2743,VESUBIO,Bolso tote en eco-piel de la firma CAMINATTA. (A2175082OU). Antes: 65 € - Ahora: 39 €,2018-01-27 18:56:43.330537,2018-01-27 18:59:28.160833,17,37,1,DSCF7419.jpg,image/jpeg,64706,2018-01-27 18:56:42.551278,1,,0,,,
2754,TAMBORA,Bolso bandolera en eco-piel de la firma CAMINATTA. (A2032082OU). Antes: 61 € - Ahora: 36.60 €,2018-01-27 19:46:36.536526,2018-01-27 19:47:47.707635,17,37,1,DSCF7429.jpg,image/jpeg,64068,2018-01-27 19:46:35.330813,1,,0,,,
2458,LENA,"Bolso hobo de la firma CAMINATTA en eco-piel, con tira larga y bolsillo exterior delante y detrás. Disponible en negro. (A12311082). Antes: 60 € - Ahora: 42 €",2017-09-12 17:59:45.981027,2018-04-27 12:52:22.952073,17,37,1,DSCF6228.jpg,image/jpeg,67624,2017-09-12 17:59:43.328637,1,,0,,,
2891,BALTIMORE,Bolso bandolera en eco-piel de la firma CAMINATTA. (V1605082),2018-03-09 19:01:10.079294,2018-03-09 19:02:13.199908,17,37,1,DSCF7776.jpg,image/jpeg,64324,2018-03-09 19:01:06.631117,0,,1,,,
2034,GOTTA,Paraguas automático GOTTA by Ezpeleta con varillaje de fibra de vidrio. (11658). Disponible en salmón.,2016-10-13 19:05:51.385179,2018-01-08 18:48:09.119369,27,16,1,DSCF3803.jpg,image/jpeg,92671,2016-10-13 19:05:49.98444,0,,0,,,
2334,ZIP AROUBND,Bolso-billetera en piel de la firma MYWALIT. (1213),2017-06-17 16:37:33.729687,2018-01-08 19:16:57.936305,12,36,1,DSCF5432.jpg,image/jpeg,59897,2017-06-17 16:37:32.052887,0,,1,,,
2894,DETROIT,Bolso bandolera en eco-piel de la firma CAMINATTAS. (V1402082),2018-03-09 19:07:39.740307,2018-03-09 19:08:47.336386,17,37,1,DSCF7779.jpg,image/jpeg,61886,2018-03-09 19:07:37.44101,0,,1,,,
2897,DENVER,Bolso bandolera en eco-piel de la firma CAMINATTA. (V2012082),2018-03-09 19:56:50.849435,2018-03-09 19:58:33.836919,17,37,1,DSCF7783.jpg,image/jpeg,61137,2018-03-09 19:56:48.935726,0,,1,,,
2900,MEMPHIS,Bolso bandolera en eco-piel de la firma CAMINATTA. (V5012082),2018-03-09 20:04:50.595949,2018-03-09 20:06:10.013851,17,37,1,DSCF7790.jpg,image/jpeg,65239,2018-03-09 20:04:49.166847,0,,1,,,
2229,ENERGY,"Cartera piel con bandolera de la firma española ALBERTINI (AC1726). Antes: 71 € - Ahora: 49.70 €.
",2017-03-21 20:26:52.429187,2018-04-27 10:54:53.640615,54,22,1,DSCF8050.jpg,image/jpeg,53686,2018-04-20 15:55:59.658767,1,,0,,,
2050,SUMMER VOYAGER,Maleta-trolley cabina (29G---001) y maletas-spinner mediana (29G---004) y grande (29G---005) de la firma AMERICAN TOURISTER by Samsonite con expandible  y dobles ruedas (mediana y grande) para asegurar un desplazamiento suave y cerradura TSA. Disponible en varios colores.,2016-10-27 14:47:03.293609,2016-11-08 18:35:38.111,4,7,3,DSCF4027.jpg,image/jpeg,71837,2016-10-27 14:47:02.321667,0,,,,,
39,GUARDIT,"Maletín papeles y ordenador (13.3"", 16"" y 17.3"" ) de la firma SAMSONITE. Bolsillo frontal con organizador para material de oficina y solapa trasera para enganchar en el trolley. Disponible en negro.",2014-05-16 18:29:36.109764,2014-07-30 16:32:22.332201,3,13,4,Guardit_2.jpg,image/jpeg,84449,2014-06-26 17:05:12.599173,0,,,"Maletín papeles y ordenador (13.3"", 16"" y 17.3"" ) de la firma SAMSONITE. Bolsillo frontal con organizador para material de oficina y solapa trasera para enganchar en el trolley. Disponible en negro.",,
2449,VOLGA,Bolso hobo de la firma CAMINATTA en eco-piel con tira larga y bolsillo exterior detrás. (A68029082). Antes: 62 € - Ahora: 43.40 €,2017-09-11 18:02:00.009034,2018-04-27 13:40:47.758482,17,37,1,DSCF6215.jpg,image/jpeg,69356,2017-09-11 18:01:55.389604,1,,0,,,
2895,DETROIT,Bolso hobo en eco-piel de la firma CAMINATTA. (V1425082),2018-03-09 19:10:08.208243,2018-03-09 19:14:23.034768,17,37,1,DSCF7780.jpg,image/jpeg,66293,2018-03-09 19:14:20.562234,0,,1,,,
2748,IRAZU,Bolso tote en eco-piel de la firma CAMINATTA. (A1529082OU). Antes: 64 € - Ahora: 38.40 €,2018-01-27 19:12:17.000597,2018-01-27 19:13:43.21322,17,37,1,DSCF7424.jpg,image/jpeg,60904,2018-01-27 19:12:15.997801,1,,0,,,
2750,IRAZU,Bolso hobo en eco-piel de la firma CAMINATTA. (A1528082OU). Antes: 63 € - Ahora: 37.80 €,2018-01-27 19:28:40.941871,2018-01-27 19:30:33.001807,17,37,1,DSCF7426.jpg,image/jpeg,59203,2018-01-27 19:28:40.280768,1,,0,,,
2094,CITYVIBE,"Maletín de la firma SAMSONITE con departamento para ordenador de 16"", tablet 10.1"" y multibolsillos. (42V008005)",2016-11-23 20:49:55.456068,2018-02-20 15:23:46.359591,3,13,4,DSCF4222.jpg,image/jpeg,60592,2016-11-23 20:49:54.146527,0,,0,,,
2898,DENVER,Bolso bandolera en eco-piel de la firma CAMINATTA. (V20018082),2018-03-09 19:59:25.940576,2018-03-09 20:00:29.495439,17,37,1,DSCF7785.jpg,image/jpeg,65765,2018-03-09 19:59:23.288436,0,,1,,,
2751,IRAZU,Bolso hobo en eco-piel de la firma CAMINATTA. (A1528082OU). Antes: 63 € - Ahora: 37.80 €,2018-01-27 19:31:08.721648,2018-01-27 19:33:43.130834,17,37,1,DSCF7427.jpg,image/jpeg,61821,2018-01-27 19:31:07.940404,1,,0,,,
2529,MAYA,"Bolso bandolera larga, con solapa, en serraje y ecopiel grabada  (86480).
Antes: 68 € - Ahora: 47.60 €",2017-09-25 09:56:04.072675,2018-04-27 11:41:43.695984,18,37,1,DSCF6404.jpg,image/jpeg,69415,2017-09-25 09:56:02.363297,1,,0,,,
2532,ADA,"Bolso de dos asas grabadas y bandolera de ecopiel (16084). 
Antes: 49 € - Ahora: 34.30 €",2017-09-25 10:38:38.827716,2018-04-27 11:40:18.567359,18,37,1,DSCF6436.jpg,image/jpeg,69594,2017-09-25 10:38:37.591733,1,,0,,,
3032,VESUBIO,Bolso bandolera en eco-piel de la firma CAMINARTTA. (A2173082OU). Antes: 60 € - Ahora: 36 €,2018-04-20 15:32:46.501495,2018-04-20 15:33:50.232073,17,37,1,DSCF8043.jpg,image/jpeg,63126,2018-04-20 15:32:41.722331,1,,0,,,
1603,HERA BUSSINES,Billetera-monedero MANDARINA DUCK en piel. Disponible en negro. ( 94p22032 ).,2016-03-28 11:36:44.469481,2018-01-08 19:13:59.375523,2,2,1,DSCF2084.jpg,image/jpeg,58221,2017-03-29 17:23:29.401835,0,,1,,,
2503,AMAZONAS,Pouch de la firma CAMINATTA en eco-piel. Marrón (A273934082). Antes: 30 € - Ahora: 21 €,2017-09-15 15:22:10.886727,2018-04-27 12:35:20.165851,17,2,1,DSCF6317.jpg,image/jpeg,70474,2017-09-15 15:22:04.331628,1,,0,,,
2504,AMAZONAS,Monedero de la firma CAMINATTA en eco-piel.  Marrón (A273834082). Antes: 25 € - Ahora: 17.50 €,2017-09-15 15:26:24.8232,2018-04-27 12:37:20.783886,17,2,1,DSCF6320.jpg,image/jpeg,74366,2017-09-15 15:26:23.326052,1,,0,,,
2497,DANUBIO,Mone-billetera de la firma CAMINATTA en eco-piel.  Disponible en marrón (A195734082). Antes: 22 € - Ahora: 15.40 €,2017-09-15 15:04:52.232449,2018-04-27 12:45:02.439938,17,2,1,DSCF6310.jpg,image/jpeg,69427,2017-09-15 15:04:50.880977,1,,0,,,
3035,VESUBIO,Bolso bandolera en eco-piel de la firma CAMINATTA. (A2173082OU). Antes: 60 € - Ahora: 36 €,2018-04-20 15:39:50.608747,2018-04-20 15:41:08.236473,17,37,1,DSCF8047.jpg,image/jpeg,64647,2018-04-20 15:39:46.982179,1,,0,,,
2498,DANUBIO,Monedero de la firma CAMINATTA en eco-piel.  Marrón (A195634082). Burdeos (A195628082). Antes: 22 € - Ahora: 15.40 €,2017-09-15 15:08:07.505005,2018-04-27 12:46:36.57446,17,2,1,DSCF6311.jpg,image/jpeg,69733,2017-09-15 15:08:06.525985,1,,0,,,
2915,BOSTON,Bolso bandolera en eco-piel de la firma CAMINATTA. (V715082),2018-03-14 18:38:14.999207,2018-03-14 19:02:45.019619,17,37,1,DSCF7864.jpg,image/jpeg,65962,2018-03-14 18:38:12.772339,0,,1,,,
2488,LENA,Mon-billetera de la firma CAMINATTA en eco-piel. Burdeos (A12928082). Antes: 34 € - Ahora: 23.80 €,2017-09-15 11:50:24.52042,2018-04-27 12:55:26.881491,17,2,1,DSCF6293.jpg,image/jpeg,70924,2017-09-15 11:50:22.966424,1,,0,,,
2863,KYRA,Bolso tote en pu de CAMINATTA. (A584082). Antes: 62 € - Ahora: 31 €,2018-02-13 14:53:50.097361,2018-04-25 15:01:13.122761,17,37,1,DSCF7609.jpg,image/jpeg,52824,2018-02-13 14:53:47.544611,1,,0,,,
2907,CHICAGO,"Bolso shopping en eco-piel de la firma CAMINATTA con tira larga. (V345082)
",2018-03-14 17:45:01.772935,2018-03-14 19:03:20.714005,17,37,1,DSCF7853.jpg,image/jpeg,73961,2018-03-14 17:45:00.08431,0,,1,,,
2909,CHICAGO,Bolso bandolera en eco-piel de la firma CAMINATTA. (V3021082),2018-03-14 17:52:03.784724,2018-03-14 19:03:37.78913,17,37,1,DSCF7855.jpg,image/jpeg,67003,2018-03-14 17:52:02.723654,0,,1,,,
2912,MIAMI,Bolso en eco-piel de la firma CAMINATTA con tira larga. (V9012082),2018-03-14 18:18:11.183415,2018-03-14 19:04:29.132508,17,37,1,DSCF7859.jpg,image/jpeg,64140,2018-03-14 18:18:09.895357,0,,1,,,
2235,PERSEO,Mochila en eco-piel de  CAMINATTA. (A216618082).  Antes: 62 euros - Ahora: 43.40 euros.,2017-03-22 18:46:42.182214,2018-02-13 14:44:18.906585,17,15,1,DSCF6193.jpg,image/jpeg,73152,2017-09-11 15:43:53.421921,1,,0,,,
2500,AMAZONAS,Mone-billetera grande de la firma CAMINATTA en eco-piel. (A274134082). Antes: 34 € - Ahora: 23.80 €,2017-09-15 15:12:01.792728,2018-04-27 12:33:12.586989,17,2,1,DSCF6313.jpg,image/jpeg,65798,2017-09-15 15:11:59.160666,1,,0,,,
2490,LENA,Monedero de la firma CAMINATTA en eco-piel. Negro (A12611082). Burdeos (A12628082). Antes: 24 € - Ahora: 16.80 €,2017-09-15 12:04:00.764992,2018-04-27 12:58:39.446627,17,2,1,DSCF6299.jpg,image/jpeg,73324,2017-09-15 12:03:59.946683,1,,0,,,
2345,WASH,"Mochila piel de firma MATIAS SALVA con cuatro compartimentos de cremallera, dos divisiones interiores para ordenador y tablet.",2017-06-17 18:01:43.847605,2017-10-02 15:05:21.260545,49,15,4,DSCF2190.jpg,image/jpeg,63082,2017-06-17 18:01:42.931784,0,,,,,
2491,MEKONG,Mone-billetera de la firma CAMINATTA en eco-piel. Burdeos (A105828082). Tejano (A10589082). Negro (A105811082). Antes: 32 € - Ahora: 22.40 €,2017-09-15 12:16:07.182124,2018-04-27 13:07:01.185082,17,2,1,DSCF6300.jpg,image/jpeg,72941,2017-09-15 12:16:06.034817,1,,0,,,
2903,SAN FRANCISCO,Bolso en eco-piel de la firma CAMINATTA con tira corta y larga. (V23002082),2018-03-14 17:23:48.710644,2018-03-14 19:06:31.72952,17,37,1,DSCF7848.jpg,image/jpeg,64129,2018-03-14 17:23:47.068426,0,,1,,,
1641,PARADIVER LIGHT,"Mochilas SAMSONITE en poliester revestido de poliuretano, ligeras y deportivas, con departamento para ordenador de 15.6 .
Troley-mochila con ruedas . Capacidad: 51 l.",2016-04-12 11:53:03.421818,2017-04-04 17:40:52.604163,3,15,3,DSCF2105.jpg,image/jpeg,68344,2017-04-04 17:40:51.668919,0,,,,,
2100,GALES,"Billetera-monedero de la firma TITTO BLUNI en piel. (464)
",2016-11-28 20:35:01.198675,2016-12-05 17:03:48.619388,25,2,2,DSCF4360.jpg,image/jpeg,55452,2016-11-28 20:34:59.383195,0,,,,,
2098,NATURE,Billetera-monedero de la firma TITTO BLUNI en piel. (383),2016-11-28 20:33:30.937643,2016-12-05 17:18:07.198639,25,2,2,DSCF4354.jpg,image/jpeg,65090,2016-11-28 20:33:27.415176,0,,,,,
3039,MILLERAY,Bolso shopping en tejido y eco-piel de la firma SAMSONITE. (31N042101). Antes: 99 € - Ahora: 69.30 €,2018-04-21 14:28:10.057478,2018-04-21 14:30:26.860504,3,37,1,DSCF8076.jpg,image/jpeg,50714,2018-04-21 14:28:07.167085,1,,0,,,
